carrier,customer_id,location,type,is_liveunload,waiting_time,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
62f29f389c1eb71631eb621d,62f6b6aeb1ee8615f9267199,GCT DELTAPORT,HOOKCONTAINER,False,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
62f29f389c1eb71631eb621d,62f6b6aeb1ee8615f9267199,GCT DELTAPORT,PULLCONTAINER,False,40,37,28,17,40,40,40,40,40,40,46,33,40,47,50,49,37,40,39,39,33,32,30,47,31
62f29f389c1eb71631eb621d,62f6b6aeb1ee8615f9267199,GCT DELTAPORT,RETURNCONTAINER,False,22,23,17,22,22,22,22,22,22,22,37,23,22,21,22,27,22,20,17,27,19,28,21,54,25
62f29f389c1eb71631eb621d,62f6b6aeb1ee8615f926719a,GCT VANTERM,PULLCONTAINER,False,51,46,27,9,51,51,51,51,51,51,67,56,47,51,56,75,66,60,39,29,49,40,37,59,46
62f29f389c1eb71631eb621d,62f6b6aeb1ee8615f926719a,GCT VANTERM,RETURNCONTAINER,False,27,16,15,14,27,27,27,27,27,27,48,25,26,23,46,48,29,23,23,15,28,29,34,29,22
62f29f389c1eb71631eb621d,651ca35bf0dba6160de8dab0,GEN TRADING 3,DELIVERLOAD,False,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
62f29f389c1eb71631eb621d,651ca35bf0dba6160de8dab0,GEN TRADING 3,HOOKCONTAINER,False,18,18,18,18,18,18,18,18,18,18,33,18,18,18,18,18,18,18,18,18,18,18,18,18,18
62f29f389c1eb71631eb621d,6362d984f6499e1516334008,Global Container Corporation Inc.,RETURNCONTAINER,False,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
62f29f389c1eb71631eb621d,688cd90f6e9aef4b1e759138,GTS-Gateway Transport Solutions Inc c/o Skynet Terminals,DELIVERLOAD,False,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
62f29f389c1eb71631eb621d,636160fc7f9ef115c4f55b2b,GULZAR,PULLCONTAINER,False,21,20,19,29,21,21,21,21,21,21,14,21,16,22,18,24,12,24,28,17,20,18,28,18,23
62f29f389c1eb71631eb621d,636160fc7f9ef115c4f55b2b,GULZAR,RETURNCONTAINER,False,12,8,12,12,12,12,12,12,12,12,9,13,11,14,18,15,8,10,9,19,12,12,14,11,12
62f29f389c1eb71631eb621d,65677895817443164d7e20da,GULZAR,PULLCONTAINER,False,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
62f29f389c1eb71631eb621d,65677895817443164d7e20da,GULZAR,RETURNCONTAINER,False,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
62f29f389c1eb71631eb621d,62fd0f1dc84c581606e5e721,Hap Delta Yard,DELIVERLOAD,False,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
62f29f389c1eb71631eb621d,62fd0f1dc84c581606e5e721,Hap Delta Yard,HOOKCONTAINER,False,42,28,4,77,42,42,42,42,11,42,44,34,47,38,51,27,46,35,63,28,11,49,16,46,44
62f29f389c1eb71631eb621d,64c44da9bcd8c515ac2cae45,Hap Delta Yard (2),DELIVERLOAD,False,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
62f29f389c1eb71631eb621d,64c44da9bcd8c515ac2cae45,Hap Delta Yard (2),DELIVERLOAD,True,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
62f29f389c1eb71631eb621d,64c44da9bcd8c515ac2cae45,Hap Delta Yard (2),HOOKCONTAINER,False,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
62f29f389c1eb71631eb621d,6658a651f4279792ded5301d,HAP TIMBERLAND YARD,DELIVERLOAD,False,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
62f29f389c1eb71631eb621d,6658a651f4279792ded5301d,HAP TIMBERLAND YARD,HOOKCONTAINER,False,54,49,54,5,54,54,54,78,82,64,53,62,58,50,51,52,66,52,61,44,59,33,49,34,19
62f29f389c1eb71631eb621d,6658a651f4279792ded5301d,HAP TIMBERLAND YARD,RETURNCONTAINER,False,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27
62f29f389c1eb71631eb621d,6328ee630911e416146399c2,Hap Warehouse,DELIVERLOAD,False,15,13,20,15,15,15,15,15,15,15,15,15,30,8,19,11,18,18,13,15,15,15,22,22,15
62f29f389c1eb71631eb621d,6328ee630911e416146399c2,Hap Warehouse,HOOKCONTAINER,False,18,18,18,18,18,18,18,18,18,18,18,18,18,39,12,12,17,18,16,8,18,18,18,18,18
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d0208d,Harbour Link Container Services Inc MAIN YARD,PULLCONTAINER,False,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
62f29f389c1eb71631eb621d,62fc2a33d41af215f6d0208d,Harbour Link Container Services Inc MAIN YARD,RETURNCONTAINER,False,17,17,17,17,17,17,17,17,17,17,17,17,17,34,24,14,18,16,21,22,11,18,16,11,17
62f29f389c1eb71631eb621d,62fd0290c84c581606e5dcfa,Harbour Link shoreside,PULLCONTAINER,False,25,25,25,25,25,25,25,25,25,25,57,56,25,31,31,26,33,19,25,22,32,12,6,25,25
62f29f389c1eb71631eb621d,62fd0290c84c581606e5dcfa,Harbour Link shoreside,RETURNCONTAINER,False,16,16,16,16,16,16,16,16,16,16,11,9,18,11,15,15,19,16,23,20,15,20,16,16,16
62f29f389c1eb71631eb621d,680799d5b23ba0d84c017224,Imperial Dade,DELIVERLOAD,False,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
62f29f389c1eb71631eb621d,680799d5b23ba0d84c017224,Imperial Dade,HOOKCONTAINER,False,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
62f29f389c1eb71631eb621d,673798a2ea4beeecb772bd1c,intermodex,HOOKCONTAINER,False,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
62f29f389c1eb71631eb621d,68b8bf4df9e5f489b4f5cac9,JWP Plastics,DELIVERLOAD,False,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
62f29f389c1eb71631eb621d,6388d06bb9a75c15d644fa7a,Kingpin Truck Parts Ltd,DELIVERLOAD,False,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
62f29f389c1eb71631eb621d,6388d06bb9a75c15d644fa7a,Kingpin Truck Parts Ltd,HOOKCONTAINER,False,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
62f29f389c1eb71631eb621d,667ae717bf8198c7a7239fad,Kintetsu World Express,DELIVERLOAD,False,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
62f29f389c1eb71631eb621d,667ae717bf8198c7a7239fad,Kintetsu World Express,HOOKCONTAINER,False,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
62f29f389c1eb71631eb621d,633da06cc2dd7b15cf6fe944,LALLY CONTAINERS LTD,PULLCONTAINER,False,21,21,21,21,21,21,21,21,21,21,21,21,21,17,22,23,16,29,21,19,21,21,21,21,21
62f29f389c1eb71631eb621d,633da06cc2dd7b15cf6fe944,LALLY CONTAINERS LTD,RETURNCONTAINER,False,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
62f29f389c1eb71631eb621d,67b78cf201d0894f261b7155,LA QUINTA INN,HOOKCONTAINER,False,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
62f29f389c1eb71631eb621d,68b754b3e1c4975d0a8be42c,LIDL WHOLESALE,DELIVERLOAD,False,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
62f29f389c1eb71631eb621d,68b754b3e1c4975d0a8be42c,LIDL WHOLESALE,HOOKCONTAINER,False,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
62f29f389c1eb71631eb621d,682e10853a7a08aa22abd3bb,LOCHER EVERS INTERNATIONAL,DELIVERLOAD,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
62f29f389c1eb71631eb621d,62fdb672d41af215f6d0d021,MAKITA CANADA,DELIVERLOAD,False,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
